chapter,quality_method,ability_model,item_uid,item_index,source_id,passage_reference,q_type,score,direct_correct,llm_score,embedding_similarity,answer_confidence,insufficient_information,evidence_quality,score_file
4,mBART-50,llama 1b,luke4:item33:uw-174397-open:open,33,uw-174397-open,Luke 4:40,open,0.0,,0.0,,,,,evaluation/outputs_cc/luke4/llama 1b/mBART-50/scores_target_llama.json
4,mBART-50,llama 1b,luke4:item34:uw-174397-mcq:mcq,34,uw-174397-mcq,Luke 4:40,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke4/llama 1b/mBART-50/scores_target_llama.json
4,mBART-50,llama 1b,luke4:item35:uw-174398-open:open,35,uw-174398-open,Luke 4:41,open,0.0,,0.0,,,,,evaluation/outputs_cc/luke4/llama 1b/mBART-50/scores_target_llama.json
4,mBART-50,llama 1b,luke4:item36:uw-174398-mcq:mcq,36,uw-174398-mcq,Luke 4:41,mcq,0.0,False,,,,,,evaluation/outputs_cc/luke4/llama 1b/mBART-50/scores_target_llama.json
4,mBART-50,llama 1b,luke4:item37:uw-174398-open:open,37,uw-174398-open,Luke 4:41,open,0.0,,0.0,,,,,evaluation/outputs_cc/luke4/llama 1b/mBART-50/scores_target_llama.json
4,mBART-50,llama 1b,luke4:item38:uw-174398-mcq:mcq,38,uw-174398-mcq,Luke 4:41,mcq,0.0,False,,,,,,evaluation/outputs_cc/luke4/llama 1b/mBART-50/scores_target_llama.json
4,mBART-50,llama 1b,luke4:item39:uw-174399-open:open,39,uw-174399-open,Luke 4:43,open,0.0,,0.0,,,,,evaluation/outputs_cc/luke4/llama 1b/mBART-50/scores_target_llama.json
4,mBART-50,llama 1b,luke4:item40:uw-174399-mcq:mcq,40,uw-174399-mcq,Luke 4:43,mcq,0.0,False,,,,,,evaluation/outputs_cc/luke4/llama 1b/mBART-50/scores_target_llama.json
4,mBART-50,llama 1b,luke4:item41:uw-174396-open:open,41,uw-174396-open,Luke 4:36,open,0.0,,0.0,,,,,evaluation/outputs_cc/luke4/llama 1b/mBART-50/scores_target_llama.json
4,mBART-50,llama 1b,luke4:item42:uw-174396-mcq:mcq,42,uw-174396-mcq,Luke 4:36,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke4/llama 1b/mBART-50/scores_target_llama.json
4,mBART-50,llama 1b,luke4:item43:uw-174398-open:open,43,uw-174398-open,Luke 4:41,open,0.0,,0.0,,,,,evaluation/outputs_cc/luke4/llama 1b/mBART-50/scores_target_llama.json
4,mBART-50,llama 1b,luke4:item44:uw-174398-mcq:mcq,44,uw-174398-mcq,Luke 4:41,mcq,0.0,False,,,,,,evaluation/outputs_cc/luke4/llama 1b/mBART-50/scores_target_llama.json
4,mBART-50,1.5b,luke4:item1:uw-174377-open:open,1,uw-174377-open,Luke 4:1,open,1.0,,1.0,,,,,evaluation/outputs_cc/luke4/1.5b/mBART-50/scores_target_llama.json
4,mBART-50,1.5b,luke4:item2:uw-174377-mcq:mcq,2,uw-174377-mcq,Luke 4:1,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke4/1.5b/mBART-50/scores_target_llama.json
4,mBART-50,1.5b,luke4:item3:uw-174378-open:open,3,uw-174378-open,Luke 4:2,open,1.0,,1.0,,,,,evaluation/outputs_cc/luke4/1.5b/mBART-50/scores_target_llama.json
4,mBART-50,1.5b,luke4:item4:uw-174378-mcq:mcq,4,uw-174378-mcq,Luke 4:2,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke4/1.5b/mBART-50/scores_target_llama.json
4,mBART-50,1.5b,luke4:item5:uw-174379-open:open,5,uw-174379-open,Luke 4:3,open,0.0,,0.0,,,,,evaluation/outputs_cc/luke4/1.5b/mBART-50/scores_target_llama.json
4,mBART-50,1.5b,luke4:item6:uw-174379-mcq:mcq,6,uw-174379-mcq,Luke 4:3,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke4/1.5b/mBART-50/scores_target_llama.json
4,mBART-50,1.5b,luke4:item7:uw-174380-open:open,7,uw-174380-open,Luke 4:4,open,0.0,,0.0,,,,,evaluation/outputs_cc/luke4/1.5b/mBART-50/scores_target_llama.json
4,mBART-50,1.5b,luke4:item8:uw-174380-mcq:mcq,8,uw-174380-mcq,Luke 4:4,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke4/1.5b/mBART-50/scores_target_llama.json
4,mBART-50,1.5b,luke4:item9:uw-174381-open:open,9,uw-174381-open,Luke 4:5,open,0.5,,0.5,,,,,evaluation/outputs_cc/luke4/1.5b/mBART-50/scores_target_llama.json
4,mBART-50,1.5b,luke4:item10:uw-174381-mcq:mcq,10,uw-174381-mcq,Luke 4:5,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke4/1.5b/mBART-50/scores_target_llama.json
4,mBART-50,1.5b,luke4:item11:uw-174382-open:open,11,uw-174382-open,Luke 4:7,open,0.0,,0.0,,,,,evaluation/outputs_cc/luke4/1.5b/mBART-50/scores_target_llama.json
4,mBART-50,1.5b,luke4:item12:uw-174382-mcq:mcq,12,uw-174382-mcq,Luke 4:7,mcq,0.0,False,,,,,,evaluation/outputs_cc/luke4/1.5b/mBART-50/scores_target_llama.json
4,mBART-50,1.5b,luke4:item13:uw-174384-open:open,13,uw-174384-open,Luke 4:9,open,0.0,,0.0,,,,,evaluation/outputs_cc/luke4/1.5b/mBART-50/scores_target_llama.json
4,mBART-50,1.5b,luke4:item14:uw-174384-mcq:mcq,14,uw-174384-mcq,Luke 4:9,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke4/1.5b/mBART-50/scores_target_llama.json
4,mBART-50,1.5b,luke4:item15:uw-174387-open:open,15,uw-174387-open,Luke 4:17,open,0.0,,0.0,,,,,evaluation/outputs_cc/luke4/1.5b/mBART-50/scores_target_llama.json
4,mBART-50,1.5b,luke4:item16:uw-174387-mcq:mcq,16,uw-174387-mcq,Luke 4:17,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke4/1.5b/mBART-50/scores_target_llama.json
4,mBART-50,1.5b,luke4:item17:uw-174388-open:open,17,uw-174388-open,Luke 4:21,open,0.5,,0.5,,,,,evaluation/outputs_cc/luke4/1.5b/mBART-50/scores_target_llama.json
4,mBART-50,1.5b,luke4:item18:uw-174388-mcq:mcq,18,uw-174388-mcq,Luke 4:21,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke4/1.5b/mBART-50/scores_target_llama.json
4,mBART-50,1.5b,luke4:item19:uw-174389-open:open,19,uw-174389-open,Luke 4:24,open,1.0,,1.0,,,,,evaluation/outputs_cc/luke4/1.5b/mBART-50/scores_target_llama.json
4,mBART-50,1.5b,luke4:item20:uw-174389-mcq:mcq,20,uw-174389-mcq,Luke 4:24,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke4/1.5b/mBART-50/scores_target_llama.json
4,mBART-50,1.5b,luke4:item21:uw-174392-open:open,21,uw-174392-open,Luke 4:28,open,0.5,,0.5,,,,,evaluation/outputs_cc/luke4/1.5b/mBART-50/scores_target_llama.json
4,mBART-50,1.5b,luke4:item22:uw-174392-mcq:mcq,22,uw-174392-mcq,Luke 4:28,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke4/1.5b/mBART-50/scores_target_llama.json
4,mBART-50,1.5b,luke4:item23:uw-174393-open:open,23,uw-174393-open,Luke 4:29,open,1.0,,1.0,,,,,evaluation/outputs_cc/luke4/1.5b/mBART-50/scores_target_llama.json
4,mBART-50,1.5b,luke4:item24:uw-174393-mcq:mcq,24,uw-174393-mcq,Luke 4:29,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke4/1.5b/mBART-50/scores_target_llama.json
4,mBART-50,1.5b,luke4:item25:uw-174394-open:open,25,uw-174394-open,Luke 4:30,open,0.0,,0.0,,,,,evaluation/outputs_cc/luke4/1.5b/mBART-50/scores_target_llama.json
4,mBART-50,1.5b,luke4:item26:uw-174394-mcq:mcq,26,uw-174394-mcq,Luke 4:30,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke4/1.5b/mBART-50/scores_target_llama.json
4,mBART-50,1.5b,luke4:item27:uw-174395-open:open,27,uw-174395-open,Luke 4:34,open,1.0,,1.0,,,,,evaluation/outputs_cc/luke4/1.5b/mBART-50/scores_target_llama.json
4,mBART-50,1.5b,luke4:item28:uw-174395-mcq:mcq,28,uw-174395-mcq,Luke 4:34,mcq,0.0,False,,,,,,evaluation/outputs_cc/luke4/1.5b/mBART-50/scores_target_llama.json
4,mBART-50,1.5b,luke4:item29:uw-174396-open:open,29,uw-174396-open,Luke 4:36,open,1.0,,1.0,,,,,evaluation/outputs_cc/luke4/1.5b/mBART-50/scores_target_llama.json
4,mBART-50,1.5b,luke4:item30:uw-174396-mcq:mcq,30,uw-174396-mcq,Luke 4:36,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke4/1.5b/mBART-50/scores_target_llama.json
4,mBART-50,1.5b,luke4:item31:uw-174396-open:open,31,uw-174396-open,Luke 4:36,open,1.0,,1.0,,,,,evaluation/outputs_cc/luke4/1.5b/mBART-50/scores_target_llama.json
4,mBART-50,1.5b,luke4:item32:uw-174396-mcq:mcq,32,uw-174396-mcq,Luke 4:36,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke4/1.5b/mBART-50/scores_target_llama.json
4,mBART-50,1.5b,luke4:item33:uw-174397-open:open,33,uw-174397-open,Luke 4:40,open,1.0,,1.0,,,,,evaluation/outputs_cc/luke4/1.5b/mBART-50/scores_target_llama.json
4,mBART-50,1.5b,luke4:item34:uw-174397-mcq:mcq,34,uw-174397-mcq,Luke 4:40,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke4/1.5b/mBART-50/scores_target_llama.json
4,mBART-50,1.5b,luke4:item35:uw-174398-open:open,35,uw-174398-open,Luke 4:41,open,0.0,,0.0,,,,,evaluation/outputs_cc/luke4/1.5b/mBART-50/scores_target_llama.json
4,mBART-50,1.5b,luke4:item36:uw-174398-mcq:mcq,36,uw-174398-mcq,Luke 4:41,mcq,0.0,False,,,,,,evaluation/outputs_cc/luke4/1.5b/mBART-50/scores_target_llama.json
4,mBART-50,1.5b,luke4:item37:uw-174398-open:open,37,uw-174398-open,Luke 4:41,open,0.0,,0.0,,,,,evaluation/outputs_cc/luke4/1.5b/mBART-50/scores_target_llama.json
4,mBART-50,1.5b,luke4:item38:uw-174398-mcq:mcq,38,uw-174398-mcq,Luke 4:41,mcq,0.0,False,,,,,,evaluation/outputs_cc/luke4/1.5b/mBART-50/scores_target_llama.json
4,mBART-50,1.5b,luke4:item39:uw-174399-open:open,39,uw-174399-open,Luke 4:43,open,1.0,,1.0,,,,,evaluation/outputs_cc/luke4/1.5b/mBART-50/scores_target_llama.json
4,mBART-50,1.5b,luke4:item40:uw-174399-mcq:mcq,40,uw-174399-mcq,Luke 4:43,mcq,0.0,False,,,,,,evaluation/outputs_cc/luke4/1.5b/mBART-50/scores_target_llama.json
4,mBART-50,1.5b,luke4:item41:uw-174396-open:open,41,uw-174396-open,Luke 4:36,open,1.0,,1.0,,,,,evaluation/outputs_cc/luke4/1.5b/mBART-50/scores_target_llama.json
4,mBART-50,1.5b,luke4:item42:uw-174396-mcq:mcq,42,uw-174396-mcq,Luke 4:36,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke4/1.5b/mBART-50/scores_target_llama.json
4,mBART-50,1.5b,luke4:item43:uw-174398-open:open,43,uw-174398-open,Luke 4:41,open,0.0,,0.0,,,,,evaluation/outputs_cc/luke4/1.5b/mBART-50/scores_target_llama.json
4,mBART-50,1.5b,luke4:item44:uw-174398-mcq:mcq,44,uw-174398-mcq,Luke 4:41,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke4/1.5b/mBART-50/scores_target_llama.json
4,mBART-50,1.7b,luke4:item1:uw-174377-open:open,1,uw-174377-open,Luke 4:1,open,1.0,,1.0,,,,,evaluation/outputs_cc/luke4/1.7b/mBART-50/scores_target_llama.json
4,mBART-50,1.7b,luke4:item2:uw-174377-mcq:mcq,2,uw-174377-mcq,Luke 4:1,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke4/1.7b/mBART-50/scores_target_llama.json
4,mBART-50,1.7b,luke4:item3:uw-174378-open:open,3,uw-174378-open,Luke 4:2,open,1.0,,1.0,,,,,evaluation/outputs_cc/luke4/1.7b/mBART-50/scores_target_llama.json
4,mBART-50,1.7b,luke4:item4:uw-174378-mcq:mcq,4,uw-174378-mcq,Luke 4:2,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke4/1.7b/mBART-50/scores_target_llama.json
4,mBART-50,1.7b,luke4:item5:uw-174379-open:open,5,uw-174379-open,Luke 4:3,open,1.0,,1.0,,,,,evaluation/outputs_cc/luke4/1.7b/mBART-50/scores_target_llama.json
4,mBART-50,1.7b,luke4:item6:uw-174379-mcq:mcq,6,uw-174379-mcq,Luke 4:3,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke4/1.7b/mBART-50/scores_target_llama.json
4,mBART-50,1.7b,luke4:item7:uw-174380-open:open,7,uw-174380-open,Luke 4:4,open,0.0,,0.0,,,,,evaluation/outputs_cc/luke4/1.7b/mBART-50/scores_target_llama.json
4,mBART-50,1.7b,luke4:item8:uw-174380-mcq:mcq,8,uw-174380-mcq,Luke 4:4,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke4/1.7b/mBART-50/scores_target_llama.json
4,mBART-50,1.7b,luke4:item9:uw-174381-open:open,9,uw-174381-open,Luke 4:5,open,1.0,,1.0,,,,,evaluation/outputs_cc/luke4/1.7b/mBART-50/scores_target_llama.json
4,mBART-50,1.7b,luke4:item10:uw-174381-mcq:mcq,10,uw-174381-mcq,Luke 4:5,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke4/1.7b/mBART-50/scores_target_llama.json
4,mBART-50,1.7b,luke4:item11:uw-174382-open:open,11,uw-174382-open,Luke 4:7,open,0.0,,0.0,,,,,evaluation/outputs_cc/luke4/1.7b/mBART-50/scores_target_llama.json
4,mBART-50,1.7b,luke4:item12:uw-174382-mcq:mcq,12,uw-174382-mcq,Luke 4:7,mcq,0.0,False,,,,,,evaluation/outputs_cc/luke4/1.7b/mBART-50/scores_target_llama.json
4,mBART-50,1.7b,luke4:item13:uw-174384-open:open,13,uw-174384-open,Luke 4:9,open,0.0,,0.0,,,,,evaluation/outputs_cc/luke4/1.7b/mBART-50/scores_target_llama.json
4,mBART-50,1.7b,luke4:item14:uw-174384-mcq:mcq,14,uw-174384-mcq,Luke 4:9,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke4/1.7b/mBART-50/scores_target_llama.json
4,mBART-50,1.7b,luke4:item15:uw-174387-open:open,15,uw-174387-open,Luke 4:17,open,0.0,,0.0,,,,,evaluation/outputs_cc/luke4/1.7b/mBART-50/scores_target_llama.json
4,mBART-50,1.7b,luke4:item16:uw-174387-mcq:mcq,16,uw-174387-mcq,Luke 4:17,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke4/1.7b/mBART-50/scores_target_llama.json
4,mBART-50,1.7b,luke4:item17:uw-174388-open:open,17,uw-174388-open,Luke 4:21,open,1.0,,1.0,,,,,evaluation/outputs_cc/luke4/1.7b/mBART-50/scores_target_llama.json
4,mBART-50,1.7b,luke4:item18:uw-174388-mcq:mcq,18,uw-174388-mcq,Luke 4:21,mcq,0.0,False,,,,,,evaluation/outputs_cc/luke4/1.7b/mBART-50/scores_target_llama.json
4,mBART-50,1.7b,luke4:item19:uw-174389-open:open,19,uw-174389-open,Luke 4:24,open,1.0,,1.0,,,,,evaluation/outputs_cc/luke4/1.7b/mBART-50/scores_target_llama.json
4,mBART-50,1.7b,luke4:item20:uw-174389-mcq:mcq,20,uw-174389-mcq,Luke 4:24,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke4/1.7b/mBART-50/scores_target_llama.json
4,mBART-50,1.7b,luke4:item21:uw-174392-open:open,21,uw-174392-open,Luke 4:28,open,1.0,,1.0,,,,,evaluation/outputs_cc/luke4/1.7b/mBART-50/scores_target_llama.json
4,mBART-50,1.7b,luke4:item22:uw-174392-mcq:mcq,22,uw-174392-mcq,Luke 4:28,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke4/1.7b/mBART-50/scores_target_llama.json
4,mBART-50,1.7b,luke4:item23:uw-174393-open:open,23,uw-174393-open,Luke 4:29,open,1.0,,1.0,,,,,evaluation/outputs_cc/luke4/1.7b/mBART-50/scores_target_llama.json
4,mBART-50,1.7b,luke4:item24:uw-174393-mcq:mcq,24,uw-174393-mcq,Luke 4:29,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke4/1.7b/mBART-50/scores_target_llama.json
4,mBART-50,1.7b,luke4:item25:uw-174394-open:open,25,uw-174394-open,Luke 4:30,open,0.0,,0.0,,,,,evaluation/outputs_cc/luke4/1.7b/mBART-50/scores_target_llama.json
4,mBART-50,1.7b,luke4:item26:uw-174394-mcq:mcq,26,uw-174394-mcq,Luke 4:30,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke4/1.7b/mBART-50/scores_target_llama.json
4,mBART-50,1.7b,luke4:item27:uw-174395-open:open,27,uw-174395-open,Luke 4:34,open,1.0,,1.0,,,,,evaluation/outputs_cc/luke4/1.7b/mBART-50/scores_target_llama.json
4,mBART-50,1.7b,luke4:item28:uw-174395-mcq:mcq,28,uw-174395-mcq,Luke 4:34,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke4/1.7b/mBART-50/scores_target_llama.json
4,mBART-50,1.7b,luke4:item29:uw-174396-open:open,29,uw-174396-open,Luke 4:36,open,1.0,,1.0,,,,,evaluation/outputs_cc/luke4/1.7b/mBART-50/scores_target_llama.json
4,mBART-50,1.7b,luke4:item30:uw-174396-mcq:mcq,30,uw-174396-mcq,Luke 4:36,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke4/1.7b/mBART-50/scores_target_llama.json
4,mBART-50,1.7b,luke4:item31:uw-174396-open:open,31,uw-174396-open,Luke 4:36,open,1.0,,1.0,,,,,evaluation/outputs_cc/luke4/1.7b/mBART-50/scores_target_llama.json
4,mBART-50,1.7b,luke4:item32:uw-174396-mcq:mcq,32,uw-174396-mcq,Luke 4:36,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke4/1.7b/mBART-50/scores_target_llama.json
4,mBART-50,1.7b,luke4:item33:uw-174397-open:open,33,uw-174397-open,Luke 4:40,open,1.0,,1.0,,,,,evaluation/outputs_cc/luke4/1.7b/mBART-50/scores_target_llama.json
4,mBART-50,1.7b,luke4:item34:uw-174397-mcq:mcq,34,uw-174397-mcq,Luke 4:40,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke4/1.7b/mBART-50/scores_target_llama.json
4,mBART-50,1.7b,luke4:item35:uw-174398-open:open,35,uw-174398-open,Luke 4:41,open,0.0,,0.0,,,,,evaluation/outputs_cc/luke4/1.7b/mBART-50/scores_target_llama.json
4,mBART-50,1.7b,luke4:item36:uw-174398-mcq:mcq,36,uw-174398-mcq,Luke 4:41,mcq,0.0,False,,,,,,evaluation/outputs_cc/luke4/1.7b/mBART-50/scores_target_llama.json
4,mBART-50,1.7b,luke4:item37:uw-174398-open:open,37,uw-174398-open,Luke 4:41,open,0.0,,0.0,,,,,evaluation/outputs_cc/luke4/1.7b/mBART-50/scores_target_llama.json
4,mBART-50,1.7b,luke4:item38:uw-174398-mcq:mcq,38,uw-174398-mcq,Luke 4:41,mcq,0.0,False,,,,,,evaluation/outputs_cc/luke4/1.7b/mBART-50/scores_target_llama.json
4,mBART-50,1.7b,luke4:item39:uw-174399-open:open,39,uw-174399-open,Luke 4:43,open,0.0,,0.0,,,,,evaluation/outputs_cc/luke4/1.7b/mBART-50/scores_target_llama.json
4,mBART-50,1.7b,luke4:item40:uw-174399-mcq:mcq,40,uw-174399-mcq,Luke 4:43,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke4/1.7b/mBART-50/scores_target_llama.json
4,mBART-50,1.7b,luke4:item41:uw-174396-open:open,41,uw-174396-open,Luke 4:36,open,1.0,,1.0,,,,,evaluation/outputs_cc/luke4/1.7b/mBART-50/scores_target_llama.json
4,mBART-50,1.7b,luke4:item42:uw-174396-mcq:mcq,42,uw-174396-mcq,Luke 4:36,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke4/1.7b/mBART-50/scores_target_llama.json
4,mBART-50,1.7b,luke4:item43:uw-174398-open:open,43,uw-174398-open,Luke 4:41,open,0.0,,0.0,,,,,evaluation/outputs_cc/luke4/1.7b/mBART-50/scores_target_llama.json
4,mBART-50,1.7b,luke4:item44:uw-174398-mcq:mcq,44,uw-174398-mcq,Luke 4:41,mcq,0.0,False,,,,,,evaluation/outputs_cc/luke4/1.7b/mBART-50/scores_target_llama.json
4,nllb-200-1.3B,llama 1b,luke4:item1:uw-174377-open:open,1,uw-174377-open,文本甲 4:1,open,1.0,,1.0,,,,,evaluation/outputs_cc/luke4/llama 1b/nllb-200-1.3B/scores_target_llama.json
4,nllb-200-1.3B,llama 1b,luke4:item2:uw-174377-mcq:mcq,2,uw-174377-mcq,文本甲 4:1,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke4/llama 1b/nllb-200-1.3B/scores_target_llama.json
4,nllb-200-1.3B,llama 1b,luke4:item3:uw-174378-open:open,3,uw-174378-open,文本甲 4:2,open,1.0,,1.0,,,,,evaluation/outputs_cc/luke4/llama 1b/nllb-200-1.3B/scores_target_llama.json
4,nllb-200-1.3B,llama 1b,luke4:item4:uw-174378-mcq:mcq,4,uw-174378-mcq,文本甲 4:2,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke4/llama 1b/nllb-200-1.3B/scores_target_llama.json
4,nllb-200-1.3B,llama 1b,luke4:item5:uw-174379-open:open,5,uw-174379-open,文本甲 4:3,open,1.0,,1.0,,,,,evaluation/outputs_cc/luke4/llama 1b/nllb-200-1.3B/scores_target_llama.json
4,nllb-200-1.3B,llama 1b,luke4:item6:uw-174379-mcq:mcq,6,uw-174379-mcq,文本甲 4:3,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke4/llama 1b/nllb-200-1.3B/scores_target_llama.json
4,nllb-200-1.3B,llama 1b,luke4:item7:uw-174380-open:open,7,uw-174380-open,文本甲 4:4,open,0.0,,0.0,,,,,evaluation/outputs_cc/luke4/llama 1b/nllb-200-1.3B/scores_target_llama.json
4,nllb-200-1.3B,llama 1b,luke4:item8:uw-174380-mcq:mcq,8,uw-174380-mcq,文本甲 4:4,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke4/llama 1b/nllb-200-1.3B/scores_target_llama.json
4,nllb-200-1.3B,llama 1b,luke4:item9:uw-174381-open:open,9,uw-174381-open,文本甲 4:5,open,0.5,,0.5,,,,,evaluation/outputs_cc/luke4/llama 1b/nllb-200-1.3B/scores_target_llama.json
4,nllb-200-1.3B,llama 1b,luke4:item10:uw-174381-mcq:mcq,10,uw-174381-mcq,文本甲 4:5,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke4/llama 1b/nllb-200-1.3B/scores_target_llama.json
4,nllb-200-1.3B,llama 1b,luke4:item11:uw-174382-open:open,11,uw-174382-open,文本甲 4:7,open,1.0,,1.0,,,,,evaluation/outputs_cc/luke4/llama 1b/nllb-200-1.3B/scores_target_llama.json
4,nllb-200-1.3B,llama 1b,luke4:item12:uw-174382-mcq:mcq,12,uw-174382-mcq,文本甲 4:7,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke4/llama 1b/nllb-200-1.3B/scores_target_llama.json
4,nllb-200-1.3B,llama 1b,luke4:item13:uw-174384-open:open,13,uw-174384-open,文本甲 4:9,open,0.0,,0.0,,,,,evaluation/outputs_cc/luke4/llama 1b/nllb-200-1.3B/scores_target_llama.json
4,nllb-200-1.3B,llama 1b,luke4:item14:uw-174384-mcq:mcq,14,uw-174384-mcq,文本甲 4:9,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke4/llama 1b/nllb-200-1.3B/scores_target_llama.json
4,nllb-200-1.3B,llama 1b,luke4:item15:uw-174387-open:open,15,uw-174387-open,文本甲 4:17,open,0.0,,0.0,,,,,evaluation/outputs_cc/luke4/llama 1b/nllb-200-1.3B/scores_target_llama.json
4,nllb-200-1.3B,llama 1b,luke4:item16:uw-174387-mcq:mcq,16,uw-174387-mcq,文本甲 4:17,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke4/llama 1b/nllb-200-1.3B/scores_target_llama.json
4,nllb-200-1.3B,llama 1b,luke4:item17:uw-174388-open:open,17,uw-174388-open,文本甲 4:21,open,1.0,,1.0,,,,,evaluation/outputs_cc/luke4/llama 1b/nllb-200-1.3B/scores_target_llama.json
4,nllb-200-1.3B,llama 1b,luke4:item18:uw-174388-mcq:mcq,18,uw-174388-mcq,文本甲 4:21,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke4/llama 1b/nllb-200-1.3B/scores_target_llama.json
4,nllb-200-1.3B,llama 1b,luke4:item19:uw-174389-open:open,19,uw-174389-open,文本甲 4:24,open,0.0,,0.0,,,,,evaluation/outputs_cc/luke4/llama 1b/nllb-200-1.3B/scores_target_llama.json
4,nllb-200-1.3B,llama 1b,luke4:item20:uw-174389-mcq:mcq,20,uw-174389-mcq,文本甲 4:24,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke4/llama 1b/nllb-200-1.3B/scores_target_llama.json
4,nllb-200-1.3B,llama 1b,luke4:item21:uw-174392-open:open,21,uw-174392-open,文本甲 4:28,open,1.0,,1.0,,,,,evaluation/outputs_cc/luke4/llama 1b/nllb-200-1.3B/scores_target_llama.json
4,nllb-200-1.3B,llama 1b,luke4:item22:uw-174392-mcq:mcq,22,uw-174392-mcq,文本甲 4:28,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke4/llama 1b/nllb-200-1.3B/scores_target_llama.json
4,nllb-200-1.3B,llama 1b,luke4:item23:uw-174393-open:open,23,uw-174393-open,文本甲 4:29,open,1.0,,1.0,,,,,evaluation/outputs_cc/luke4/llama 1b/nllb-200-1.3B/scores_target_llama.json
4,nllb-200-1.3B,llama 1b,luke4:item24:uw-174393-mcq:mcq,24,uw-174393-mcq,文本甲 4:29,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke4/llama 1b/nllb-200-1.3B/scores_target_llama.json
4,nllb-200-1.3B,llama 1b,luke4:item25:uw-174394-open:open,25,uw-174394-open,文本甲 4:30,open,0.5,,0.5,,,,,evaluation/outputs_cc/luke4/llama 1b/nllb-200-1.3B/scores_target_llama.json
4,nllb-200-1.3B,llama 1b,luke4:item26:uw-174394-mcq:mcq,26,uw-174394-mcq,文本甲 4:30,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke4/llama 1b/nllb-200-1.3B/scores_target_llama.json
4,nllb-200-1.3B,llama 1b,luke4:item27:uw-174395-open:open,27,uw-174395-open,文本甲 4:34,open,1.0,,1.0,,,,,evaluation/outputs_cc/luke4/llama 1b/nllb-200-1.3B/scores_target_llama.json
4,nllb-200-1.3B,llama 1b,luke4:item28:uw-174395-mcq:mcq,28,uw-174395-mcq,文本甲 4:34,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke4/llama 1b/nllb-200-1.3B/scores_target_llama.json
4,nllb-200-1.3B,llama 1b,luke4:item29:uw-174396-open:open,29,uw-174396-open,文本甲 4:36,open,0.0,,0.0,,,,,evaluation/outputs_cc/luke4/llama 1b/nllb-200-1.3B/scores_target_llama.json
4,nllb-200-1.3B,llama 1b,luke4:item30:uw-174396-mcq:mcq,30,uw-174396-mcq,文本甲 4:36,mcq,0.0,False,,,,,,evaluation/outputs_cc/luke4/llama 1b/nllb-200-1.3B/scores_target_llama.json
4,nllb-200-1.3B,llama 1b,luke4:item31:uw-174396-open:open,31,uw-174396-open,文本甲 4:36,open,0.0,,0.0,,,,,evaluation/outputs_cc/luke4/llama 1b/nllb-200-1.3B/scores_target_llama.json
