chapter,method,item_index,id,passage_reference,q_type,question,standard_answer,score_range,models_disagree,llama 1b_score,llama 1b_answer,llama 1b_choice,1.5b_score,1.5b_answer,1.5b_choice,1.7b_score,1.7b_answer,1.7b_choice
4,mBART-50,1,uw-174377-open,Luke 4:1,open,谁带领人物己进入旷野？,The Spirit A.,0.0,False,1.0,灵甲,,1.0,灵甲,,1.0,灵甲,
4,mBART-50,2,uw-174377-mcq,Luke 4:1,mcq,谁带领人物己进入旷野？,The Spirit A.,1.0,True,0.0,一位使者乙,B,1.0,灵甲,A,1.0,灵甲,A
4,mBART-50,3,uw-174378-open,Luke 4:2,open,魔鬼试探人物己多久？,40 days.,0.0,False,1.0,四十天,,1.0,40天,,1.0,四十天,
4,mBART-50,4,uw-174378-mcq,Luke 4:2,mcq,魔鬼试探人物己多久？,40 days.,0.0,False,1.0,40天,B,1.0,40天,B,1.0,40天,B
4,mBART-50,5,uw-174379-open,Luke 4:3,open,魔鬼挑战人物己做什么？,Turn stones into bread.,1.0,True,1.0,上面写着，‘人不能单靠面包生存。’,,0.0,被人物01试探了四十天，没有吃东西。,,1.0,人物01让石头作面包作为考验,
4,mBART-50,6,uw-174379-mcq,Luke 4:3,mcq,魔鬼挑战人物己把石头变成什么？,Turn stones into bread.,0.0,False,1.0,面包,B,1.0,面包,B,1.0,面包,B
4,mBART-50,7,uw-174380-open,Luke 4:4,open,人物己对魔鬼的回答是什么？,Man shall not live on bread alone.,0.0,False,0.0,"在那里,他被魔鬼试探了四十天,在那些日子里,他什么也没吃,最后他饿了。",,0.0,你若是至高者甲的儿子，就叫这石头作面包。,,0.0,人物己对人物01说：“我必赐给你他们的一切权柄和光荣. 这是赐给我的、我可以赐给谁也愿意。”,
4,mBART-50,8,uw-174380-mcq,Luke 4:4,mcq,人物己说人不能单靠什么活着？,Man shall not live on bread alone.,0.0,False,1.0,面包,B,1.0,面包,B,1.0,面包,B
4,mBART-50,9,uw-174381-open,Luke 4:5,open,魔鬼从高处给人物己展示了什么？,All kingdoms of the world.,1.0,True,1.0,9 魔鬼对人物说：你若是至高者甲的儿子，叫这石头作面包。,,0.0,世上的各君王。,,1.0,人物01从地点02给人物己展示了世上的各君王甲。,
4,mBART-50,10,uw-174381-mcq,Luke 4:5,mcq,魔鬼从高处给人物己展示了什么？,All kingdoms of the world.,1.0,True,0.0,"9 魔鬼带他到高处,立刻向他展示了世上的各王国。",,1.0,世上的所有国度,B,1.0,世上的所有国度,B
4,mBART-50,11,uw-174382-open,Luke 4:7,open,魔鬼希望人物己做什么？,Bow down before him.,1.0,True,1.0,"5 魔鬼带他到高处,立刻向他展示了世上的各王国。",,0.0,向各城传出至高者甲的福音。,,0.0,人物01希望人物己传播至高者甲的国的福音。,
4,mBART-50,12,uw-174382-mcq,Luke 4:7,mcq,魔鬼希望人物己做什么？,Bow down before him.,0.0,False,0.0,从场所甲跳下,A,0.0,从场所甲跳下,A,0.0,从场所甲跳下,A
4,mBART-50,13,uw-174384-open,Luke 4:9,open,魔鬼告诉人物己在场所甲做什么？,Jump down from there.,1.0,True,1.0,"如果你是至高者甲的儿子,就从这儿下去吧。",,0.0,站在场所甲顶上。,,0.0,人物01让人物己站在场所甲顶上。,
4,mBART-50,14,uw-174384-mcq,Luke 4:9,mcq,魔鬼告诉人物己在场所甲做什么？,Jump down from there.,0.0,False,1.0,从那里跳下,C,1.0,从那里跳下,C,1.0,从那里跳下,C
4,mBART-50,15,uw-174387-open,Luke 4:17,open,人物己在会堂里读哪卷书？,Prophet Isaiah.,1.0,True,0.0,"他在他们的犹太会堂里讲课,众人都赞美他",,1.0,先知人物02的书卷,,1.0,人物02的书卷,
4,mBART-50,16,uw-174387-mcq,Luke 4:17,mcq,人物己在会堂里读哪卷书？,Prophet Isaiah.,1.0,True,0.0,"17 耶和华将先知以赛亚的书卷递给他,他把书卷折开,找到了写在书上的地方。",,1.0,人物02先知书,A,1.0,人物02先知书,A
4,mBART-50,17,uw-174388-open,Luke 4:21,open,人物己说那天实现了什么？,Scripture from Isaiah.,0.0,False,1.0,创8 人物己说、今日这经在你们的听中成就了,,1.0,耶和华的恩赐年,,1.0,今日这经在你们的听中成就了,
4,mBART-50,18,uw-174388-mcq,Luke 4:21,mcq,人物己说那天实现了什么？,Scripture from Isaiah.,1.0,True,0.0,"21 他们都对他讲得很好,惊奇地听见他从嘴里说的话。 他们问:“这不是人物戊的儿子吗?”",,1.0,人物02的话语,D,0.0,先知甲的预言,A
4,mBART-50,19,uw-174389-open,Luke 4:24,open,先知在本国受到什么样的接待？,No prophet is accepted.,1.0,True,0.0,他们都对他讲得很好，惊奇地听见他从嘴里说的话。他们问“这不是人物戊的儿子吗?”,,1.0,没有一个先知在家乡被接受。,,1.0,先知在家乡未被接受。,
4,mBART-50,20,uw-174389-mcq,Luke 4:24,mcq,先知在本国受到什么样的接待？,No prophet is accepted.,1.0,True,0.0,没有一个先知在家乡被接受。,,1.0,没有先知被接受,A,1.0,没有先知被接受,A
4,mBART-50,21,uw-174392-open,Luke 4:28,open,人们如何回应人物己的榜样？,Filled with rage.,1.0,True,0.0,"但先知甲不是差遣到他们中间的,乃是差遣给西顿的 Zarephath 的寡妇。",,1.0,众人把他赶出城，带到山上，要从上面把人扔下去。,,1.0,人们愤怒并驱赶出人物己。,
4,mBART-50,22,uw-174392-mcq,Luke 4:28,mcq,人们如何回应人物己的榜样？,Filled with rage.,1.0,True,0.0,感恩地,A,1.0,充满愤怒地,C,1.0,充满愤怒地,C
4,mBART-50,23,uw-174393-open,Luke 4:29,open,人们如何试图杀死人物己？,Throw him off the cliff.,1.0,True,0.0,犹太会堂的众人发怒。,,1.0,他们把他赶出城里，带到城里建造的山顶上，要把他从物件01上扔下来。,,1.0,人们将人物己带到山顶并从物件01上扔下他。,
4,mBART-50,24,uw-174393-mcq,Luke 4:29,mcq,人们如何试图杀死人物己？,Throw him off the cliff.,1.0,True,0.0,人們試圖淹死他。,C,1.0,把他扔下物件01,D,1.0,把他扔下物件01,D
4,mBART-50,25,uw-174394-open,Luke 4:30,open,人物己如何避免被杀？,Walks through their midst.,0.0,False,0.0,"28 犹太会堂的众人听见这话,就发怒了。",,0.0,下到地区甲的 Capernaum城,,0.0,人物己驱赶出不洁净的灵，避免了被杀。,
4,mBART-50,26,uw-174394-mcq,Luke 4:30,mcq,人物己如何避免被人群杀害？,Walks through their midst.,1.0,True,0.0,他下到地区甲的 Capernaum城,,1.0,他穿过他们的中间走过。,A,1.0,他穿过他们的中间走过。,A
4,mBART-50,27,uw-174395-open,Luke 4:34,open,鬼魔知道关于人物己什么？,Person F is the Holy One.,0.0,False,1.0,神圣的！,,1.0,他知道他是谁，神圣的。,,1.0,实体01知道人物己是神圣的。,
4,mBART-50,28,uw-174395-mcq,Luke 4:34,mcq,鬼魔知道关于人物己什么？,Person F is the Holy One.,1.0,True,0.0,神圣的！,,0.0,人物己是君王甲。,C,1.0,人物己是圣者。,D
4,mBART-50,29,uw-174396-open,Luke 4:36,open,人物己赶鬼之后人们有什么反应？,They were astonished.,0.0,False,1.0,"走吧,村庄甲的 人物己,你想要我们什么呢?你来毁灭我们吗?我知道你是谁,神圣的！",,1.0,"众民都惊奇，彼此说:“这些话是什么!他用威权和力量命令邪恶的灵,他们出来!”",,1.0,众人惊奇，认为他用威权和力量命令邪恶的灵出来,
4,mBART-50,30,uw-174396-mcq,Luke 4:36,mcq,人物己赶鬼之后人们有什么反应？,They were astonished.,0.0,False,1.0,他们感到惊奇,D,1.0,他们感到惊奇。,D,1.0,他们感到惊奇。,D
4,mBART-50,31,uw-174396-open,Luke 4:36,open,人物己赶鬼之后人们做了什么？,They were astonished.,1.0,True,0.0,走,,1.0,"众人惊奇，彼此说:“这些话是什么!他用威权和力量命令邪恶的灵,他们出来!”",,1.0,人们感到惊奇,
4,mBART-50,32,uw-174396-mcq,Luke 4:36,mcq,人物己赶鬼之后人们有什么反应？,They were astonished.,0.0,False,1.0,他们感到惊奇,D,1.0,他们感到惊奇。,D,1.0,他们感到惊奇。,D
4,mBART-50,33,uw-174397-open,Luke 4:40,open,人物己为病人做什么？,Lays hands and heals.,0.0,False,1.0,西门的岳母得了高烧，人物己帮助她。,,1.0,医治他们。,,1.0,人物己医治病人,
4,mBART-50,34,uw-174397-mcq,Luke 4:40,mcq,人物己为病人做什么？,Lays hands and heals.,0.0,False,1.0,他按手医治他们。,D,1.0,他按手医治他们。,D,1.0,他按手医治他们。,D
4,mBART-50,35,uw-174398-open,Luke 4:41,open,被赶出的鬼魔说了什么？,Person F is the Son of Most High A.,0.0,False,0.0,他说要去帮助百姓。,,0.0,"她立刻起来,等着他们。",,0.0,被赶出的实体01在第39段中责备发烧，但 passage中未明确其具体话语。,
4,mBART-50,36,uw-174398-mcq,Luke 4:41,mcq,被赶出的鬼魔说了什么？,Person F is the Son of Most High A.,0.0,False,0.0,人物己是王。,D,0.0,人物己是教师。,A,0.0,人物己是先知。,C
4,mBART-50,37,uw-174398-open,Luke 4:41,open,人物己为何让鬼魔保持沉默？,Person F is the Son of Most High A.,0.0,False,0.0,"39 他责备她发烧,她就离开了。",,0.0,因为发烧离开了她。,,0.0,人物己因百姓试图阻止其离开而未发言，导致实体01保持沉默。,
4,mBART-50,38,uw-174398-mcq,Luke 4:41,mcq,被赶出的鬼魔说了什么？,Person F is the Son of Most High A.,0.0,False,0.0,人物己是王。,D,0.0,人物己是教师。,A,0.0,人物己是先知。,C
4,mBART-50,39,uw-174399-open,Luke 4:43,open,人物己为什么被差遣？,To preach the gospel.,0.0,False,0.0,百姓正在寻找他。,,0.0,黎明的时候，他被差遣到孤儿的地方。,,0.0,人物己被差遣是为了服务孤儿的地方。,
4,mBART-50,40,uw-174399-mcq,Luke 4:43,mcq,人物己为什么被差遣？,To preach the gospel.,1.0,True,0.0,行神迹。,A,0.0,召集追随者。,C,1.0,传讲福音。,D
4,mBART-50,41,uw-174396-open,Luke 4:36,open,人物己驱魔后人们有何反应？,They were astonished.,1.0,True,0.0,"走吧,村庄甲的 人物己,你想要我们什么呢?你来毁灭我们吗?我知道你是谁,神圣的！",,1.0,"众民都惊奇，彼此说:“这些话是什么!他用威权和力量命令邪恶的灵,他们出来!”",,1.0,人们感到惊奇，认为人物己用威权和力量驱赶了邪恶的灵。,
4,mBART-50,42,uw-174396-mcq,Luke 4:36,mcq,人物己驱魔后人们有何反应？,They were astonished.,0.0,False,1.0,他们感到惊讶,D,1.0,他们感到惊讶。,D,1.0,他们感到惊讶。,D
4,mBART-50,43,uw-174398-open,Luke 4:41,open,恶魔被驱逐时说什么？,Person F is the Son of Most High A.,0.0,False,0.0,"他责备她发烧, 到了日落的时候, 人物己在黎明的时候, 人物己把手放在每个人身上, 撾上9",,0.0,"恶魔被驱逐时说：""起来吧，你们这些瞎眼的！""",,0.0,恶魔被驱逐时责备发烧，发烧离开。,
4,mBART-50,44,uw-174398-mcq,Luke 4:41,mcq,恶魔被驱逐时说什么？,Person F is the Son of Most High A.,1.0,True,0.0,人己是一位王。,,1.0,人物己是至高者甲的儿子。,B,0.0,人物己是一位先知。,C
4,nllb-200-1.3B,1,uw-174377-open,文本甲 4:1,open,谁带领人物己进入地点01？,The Spirit A.,1.0,True,1.0,灵甲,,0.0,人物01,,1.0,灵甲,
4,nllb-200-1.3B,2,uw-174377-mcq,文本甲 4:1,mcq,谁带领人物己进入地点01？,The Spirit A.,0.0,False,1.0,灵甲,A,1.0,__灵甲__,A,1.0,__灵甲__,A
4,nllb-200-1.3B,3,uw-174378-open,文本甲 4:2,open,人物01试探人物己多久？,40 days.,1.0,True,1.0,四十天,,0.0,4 天,,0.0,四天,
4,nllb-200-1.3B,4,uw-174378-mcq,文本甲 4:2,mcq,人物01试探人物己多久？,40 days.,0.0,False,1.0,40天,B,1.0,40天,B,1.0,40天,B
4,nllb-200-1.3B,5,uw-174379-open,文本甲 4:3,open,人物01挑战人物己做什么？,Turn stones into bread.,1.0,True,1.0,"如果你是至高者甲的儿子,就吩咐这石头变成饼.",,0.0,被人物01试探,,0.0,人物01挑战人物己在四十天内不吃饭，直到饿死。,
4,nllb-200-1.3B,6,uw-174379-mcq,文本甲 4:3,mcq,人物01挑战人物己把石头变成什么？,Turn stones into bread.,0.0,False,1.0,面包,B,1.0,面包,B,1.0,面包,B
4,nllb-200-1.3B,7,uw-174380-open,文本甲 4:4,open,人物己对人物01的回答是什么？,Man shall not live on bread alone.,0.0,False,0.0,"如果你是至高者甲的儿子,就吩咐这石头变成饼.",,0.0,如果你是__至高者甲__的儿子，就吩咐这石头变成饼.,,0.0,人物己回答“是”,
4,nllb-200-1.3B,8,uw-174380-mcq,文本甲 4:4,mcq,人物己说人不能单靠什么活着？,Man shall not live on bread alone.,0.0,False,1.0,面包,B,1.0,面包,B,1.0,面包,B
4,nllb-200-1.3B,9,uw-174381-open,文本甲 4:5,open,人物01从地点02给人物己展示了什么？,All kingdoms of the world.,1.0,True,1.0,国度,,0.0,地点02,,1.0,人物01展示了世界所有的国度,
4,nllb-200-1.3B,10,uw-174381-mcq,文本甲 4:5,mcq,人物01从地点02给人物己展示了什么？,All kingdoms of the world.,1.0,True,1.0,世上的所有国度,B,0.0,地点01,D,1.0,世上的所有国度,B
4,nllb-200-1.3B,11,uw-174382-open,文本甲 4:7,open,人物01希望人物己做什么？,Bow down before him.,1.0,True,1.0,崇拜我,,1.0,把权柄和荣耀赐给他。,,0.0,人物01希望人物己从这里扔下去,
4,nllb-200-1.3B,12,uw-174382-mcq,文本甲 4:7,mcq,人物01希望人物己做什么？,Bow down before him.,1.0,True,1.0,在他面前下拜,B,1.0,在他面前下拜,B,0.0,从场所甲跳下,A
4,nllb-200-1.3B,13,uw-174384-open,文本甲 4:9,open,人物01告诉人物己在场所甲做什么？,Jump down from there.,0.0,False,0.0,如果你崇拜我，它将全部归你。,,0.0,把人放在场所甲的顶部。,,0.0,人物01告诉__人物己__在场所甲的顶部放置。,
4,nllb-200-1.3B,14,uw-174384-mcq,文本甲 4:9,mcq,人物01告诉人物己在场所甲做什么？,Jump down from there.,0.0,False,1.0,从那里跳下,C,1.0,从那里跳下,C,1.0,从那里跳下,C
4,nllb-200-1.3B,15,uw-174387-open,文本甲 4:17,open,人物己在地点03里读哪卷书？,Prophet Isaiah.,1.0,True,0.0,"16 个人己到他长大的村庄甲,按着习惯在安息日进了地点03,站起来读书.",,1.0,先知人物02的书卷,,1.0,先知人物02的书卷,
4,nllb-200-1.3B,16,uw-174387-mcq,文本甲 4:17,mcq,人物己在地点03里读哪卷书？,Prophet Isaiah.,1.0,True,1.0,人物02先知书,A,0.0,创世记,D,1.0,以赛亚先知书,A
4,nllb-200-1.3B,17,uw-174388-open,文本甲 4:21,open,人物己说那天实现了什么？,Scripture from Isaiah.,1.0,True,1.0,"今天,你们听这经文已经成就了.",,0.0,"他们必对我说:""你们必定要对我说:'医生,治好自己吧!'你们必对我说:'我们听说你在迦百合所做的事,在这里,在你的家乡也做吧!""",,0.0,__人物己__说那天实现了“治好自己”这一愿望。,
4,nllb-200-1.3B,18,uw-174388-mcq,文本甲 4:21,mcq,人物己说那天实现了什么？,Scripture from Isaiah.,1.0,True,1.0,以赛亚的话语,D,1.0,__人物02__的话语,D,0.0,__先祖乙__的预言,A
4,nllb-200-1.3B,19,uw-174389-open,文本甲 4:24,open,先知在本国受到什么样的接待？,No prophet is accepted.,0.0,False,1.0,"医生,治好自己吧!",,1.0,先知在本国不受欢迎。,,1.0,先知在本国不受欢迎,
4,nllb-200-1.3B,20,uw-174389-mcq,文本甲 4:24,mcq,先知在本国受到什么样的接待？,No prophet is accepted.,1.0,True,1.0,没有先知被接受,A,0.0,他被欢迎,B,1.0,没有先知被接受,A
4,nllb-200-1.3B,21,uw-174392-open,文本甲 4:28,open,人们如何回应人物己的榜样？,Filled with rage.,1.0,True,1.0,在地点03里的人听见这话，满了怒气。,,0.0,他们把他赶到城外，带他到城所建立的山顶上。,,1.0,人们因人物己的榜样而愤怒并驱逐他。,
4,nllb-200-1.3B,22,uw-174392-mcq,文本甲 4:28,mcq,人们如何回应人物己的榜样？,Filled with rage.,0.0,False,1.0,充满愤怒地,C,1.0,充满愤怒地,C,1.0,充满愤怒地,C
4,nllb-200-1.3B,23,uw-174393-open,文本甲 4:29,open,人们如何试图杀死人物己？,Throw him off the cliff.,0.0,False,1.0,他被带到城所建立的物件02上要把他从物件02上推下去。,,1.0,他们把他带到城所建立的山顶上，要把他从山顶上推下去。,,1.0,人们将__人物己__带到山顶并推下山以试图杀死他。,
4,nllb-200-1.3B,24,uw-174393-mcq,文本甲 4:29,mcq,人们如何试图杀死人物己？,Throw him off the cliff.,1.0,True,1.0,把他扔下物件01,D,0.0,淹死他,C,1.0,把他扔下物件01,D
4,nllb-200-1.3B,25,uw-174394-open,文本甲 4:30,open,人物己如何避免被杀？,Walks through their midst.,0.0,False,0.0,他走了。,,0.0,迦百内,,0.0,__人物己__通过赶出不洁的实体避免被杀。,
4,nllb-200-1.3B,26,uw-174394-mcq,文本甲 4:30,mcq,人物己如何避免被人群杀害？,Walks through their midst.,0.0,False,1.0,他穿过他们的中间走过。,A,1.0,他穿过他们的中间走过。,A,1.0,他穿过他们的中间走过。,A
4,nllb-200-1.3B,27,uw-174395-open,文本甲 4:34,open,鬼魔知道关于人物己什么？,Person F is the Holy One.,1.0,True,1.0,"圣者
 
人",,0.0,被一个不洁的鬼附着的人知道关于至高者甲。,,0.0,村庄甲知道人物己被鬼附着,
4,nllb-200-1.3B,28,uw-174395-mcq,文本甲 4:34,mcq,鬼魔知道关于人物己什么？,Person F is the Holy One.,1.0,True,1.0,人物己是圣者。,D,0.0,__人物己__是教师。,B,1.0,__人物己__是圣者。,D
4,nllb-200-1.3B,29,uw-174396-open,文本甲 4:36,open,人物己赶鬼之后人们有什么反应？,They were astonished.,1.0,True,0.0,他被认为是圣者。,,1.0,"人们都惊，彼此说:""这话是什么话呢?他凭着权柄和能力吩咐污秽的灵甲，他们就出来了!""",,1.0,人们惊慌，彼此说：“这话是什么话呢？”,
4,nllb-200-1.3B,30,uw-174396-mcq,文本甲 4:36,mcq,人物己赶鬼之后人们有什么反应？,They were astonished.,1.0,True,0.0,他们感到困惑。,A,1.0,他们感到惊奇。,D,1.0,他们感到惊奇。,D
4,nllb-200-1.3B,31,uw-174396-open,文本甲 4:36,open,人物己赶鬼之后人们做了什么？,They were astonished.,1.0,True,0.0,从他里面出来!,,1.0,"人们都惊，彼此说:""这话是什么话呢?他凭着权柄和能力吩咐污秽的灵甲,他们就出来了!""",,0.0,人们请他医治妻子,
4,nllb-200-1.3B,32,uw-174396-mcq,文本甲 4:36,mcq,人物己赶鬼之后人们有什么反应？,They were astonished.,1.0,True,0.0,他们感到困惑。,A,1.0,他们感到惊奇。,D,1.0,他们感到惊奇。,D
4,nllb-200-1.3B,33,uw-174397-open,文本甲 4:40,open,人物己为病人做什么？,Lays hands and heals.,0.0,False,1.0,烧人,,1.0,医治他们每一个。,,1.0,__人物己__按手治好病人。,
4,nllb-200-1.3B,34,uw-174397-mcq,文本甲 4:40,mcq,人物己为病人做什么？,Lays hands and heals.,0.0,False,1.0,他按手医治他们。,D,1.0,他按手医治他们。,D,1.0,他按手医治他们。,D
4,nllb-200-1.3B,35,uw-174398-open,文本甲 4:41,open,被赶出的鬼魔说了什么？,Person F is the Son of Most High A.,1.0,True,0.0,01 阳地,,0.0,"众人大声说：""你是基督的儿子！""",,1.0,他說：「我必須傳至高者甲的國的福音到別的城裡，因為我是為這事被差來的」,
4,nllb-200-1.3B,36,uw-174398-mcq,文本甲 4:41,mcq,被赶出的鬼魔说了什么？,Person F is the Son of Most High A.,1.0,True,0.0,人物己是先知。,C,1.0,__人物己__是__至高者甲__的儿子。,B,1.0,__人物己__是__至高者甲__的儿子。,B
4,nllb-200-1.3B,37,uw-174398-open,文本甲 4:41,open,人物己为何让鬼魔保持沉默？,Person F is the Son of Most High A.,0.0,False,1.0,他不让他们说话，因为他们知道他是基督。,,1.0,因为知道他是基督。,,1.0,灵魂知道他是基督，因此被责备而无法说话。,
4,nllb-200-1.3B,38,uw-174398-mcq,文本甲 4:41,mcq,被赶出的鬼魔说了什么？,Person F is the Son of Most High A.,1.0,True,0.0,人物己是先知。,C,1.0,__人物己__是__至高者甲__的儿子。,B,1.0,__人物己__是__至高者甲__的儿子。,B
4,nllb-200-1.3B,39,uw-174399-open,文本甲 4:43,open,人物己为什么被差遣？,To preach the gospel.,1.0,True,0.0,至高者甲的儿子,,1.0,他就是在犹太的地点03里传道。,,1.0,人物己被差遣是为了传福音到别的城里。,
4,nllb-200-1.3B,40,uw-174399-mcq,文本甲 4:43,mcq,人物己为什么被差遣？,To preach the gospel.,1.0,True,0.0,行神迹。,A,1.0,传讲福音。,D,1.0,传讲福音。,D
4,nllb-200-1.3B,41,uw-174396-open,文本甲 4:36,open,人物己驱魔后人们有何反应？,They were astonished.,1.0,True,0.0,他被人请治。,,1.0,"人们都惊，彼此说:""这话是什么话呢?他凭着权柄和能力吩咐污秽的灵甲，他们就出来了!""",,1.0,"人们都惊，彼此说：""这话是什么话呢？他凭着权柄和能力吩咐污秽的__灵甲__，他们就出来了！""",
4,nllb-200-1.3B,42,uw-174396-mcq,文本甲 4:36,mcq,人物己驱魔后人们有何反应？,They were astonished.,0.0,False,1.0,他们感到惊讶。,D,1.0,他们感到惊讶。,D,1.0,他们感到惊讶。,D
4,nllb-200-1.3B,43,uw-174398-open,文本甲 4:41,open,恶魔被驱逐时说什么？,Person F is the Son of Most High A.,0.0,False,0.0,01阻止,,0.0,你是基督。,,0.0,人物己责备了烧,
4,nllb-200-1.3B,44,uw-174398-mcq,文本甲 4:41,mcq,恶魔被驱逐时说什么？,Person F is the Son of Most High A.,1.0,True,0.0,人物己是一位王。,D,1.0,__人物己__是__至高者甲__的儿子。,B,0.0,__人物己__是一位先知。,C
5,google_word_by_word,1,uw-174400-open,Luke 5:4,open,人物己 吩咐西门做什么？,Take boat to deep water.,1.0,True,0.0,他教导了他们从深水中放出小鱼。,,1.0,放 出去 进入 深的 水， 和 让 向下 这 物件03 为了 一个 抓住。,,0.0,人物01被命令放出进入深的水，让物件03抓住。,
5,google_word_by_word,2,uw-174400-mcq,Luke 5:4,mcq,人物己 吩咐西门将船划到哪里？,Take boat to deep water.,1.0,True,0.0,到岸边,C,1.0,到深水处,A,1.0,到深水区,A
5,google_word_by_word,3,uw-174401-open,Luke 5:5,open,尽管一无所获，彼得做了什么？,He let down the nets.,0.0,False,0.0,他教导船员从船上放出一个小的支撑。,,0.0,他坐向下和教过的这些人从物件02。,,0.0,人物02使用物件02帮助合作伙伴到来。,
5,google_word_by_word,4,uw-174401-mcq,Luke 5:5,mcq,彼得尽管一无所获，却放下了什么？,He let down the nets.,1.0,True,0.0,放出去 进入深的 水,,1.0,网,C,0.0,绳索,A
5,google_word_by_word,5,uw-174402-open,Luke 5:6,open,他们放下网之后发生了什么？,Nets began to break.,0.0,False,0.0,他放出去了进深的水和向下网。,,0.0,他们捕获了一个大的数字鱼。,,0.0,他们进入深水并让物体03抓住东西。,
5,google_word_by_word,6,uw-174402-mcq,Luke 5:6,mcq,放下网时，网开始发生什么？,Nets began to break.,1.0,True,0.0,没有,B,1.0,开始破损,D,1.0,开始破损,D
5,google_word_by_word,7,uw-174403-open,Luke 5:8,open,西门希望人物己做什么？,Go away from him.,1.0,True,0.0,他们帮助他和他的同伴。,,1.0,离开他，成为有罪的男人。,,1.0,人物01想让主人甲离开。,
5,google_word_by_word,8,uw-174403-mcq,Luke 5:8,mcq,大量捕鱼后，西门叫人物己做什么？,Go away from him.,1.0,True,0.0,教导他更多,A,1.0,离开他,B,1.0,离开他,B
5,google_word_by_word,9,uw-174403-open,Luke 5:8,open,西门为什么要人物己离开？,Go away from him.,1.0,True,1.0,西门因为他是有罪的男人。,,1.0,因为他是有罪的男人。,,0.0,人物02指责主人甲有罪，因此人物01想让主人甲离开。,
5,google_word_by_word,10,uw-174403-mcq,Luke 5:8,mcq,大量捕鱼后，西门叫人物己做什么？,Go away from him.,1.0,True,0.0,教导他更多,A,1.0,离开他,B,1.0,离开他,B
5,google_word_by_word,11,uw-174404-open,Luke 5:10,open,人物己说西门将来的工作是什么？,Catching men.,0.0,False,0.0,去离开从我，主人甲; 我是有罪的男人！,,0.0,去离开从我，主人甲。,,0.0,主人甲让人物01离开,
5,google_word_by_word,12,uw-174404-mcq,Luke 5:10,mcq,人物己说西门将来会做什么？,Catching men.,0.0,False,0.0,去离开从我，主人甲; 我是有罪的男人！,,0.0,捕更多的鱼,A,0.0,捕更多鱼,A
5,google_word_by_word,13,uw-174406-open,Luke 5:20,open,人物己对瘫痪的人说了什么？,His sins are forgiven.,0.0,False,1.0,在这个场景中，人物己对瘫痪的人说了“朋友， your 罪恶 是 原谅了。”,,1.0,朋友，你的罪恶是原谅了。,,1.0,主人甲对瘫子说：“朋友，你的罪恶是原谅了。”,
5,google_word_by_word,14,uw-174406-mcq,Luke 5:20,mcq,人物己对瘫痪的人说了什么？,His sins are forgiven.,1.0,True,0.0,他得了医治,C,1.0,他的罪被赦免了,B,1.0,他的罪被赦免了,B
5,google_word_by_word,15,uw-174407-open,Luke 5:21,open,文士为什么认为人物己的话是亵渎？,Only Most High A can forgive sins.,0.0,False,1.0,在他们的信仰中，他说，朋友，你的罪恶是原谅了。,,1.0,因为他说“你的罪恶是原谅了。”,,1.0,文士认为主人甲的话是亵渎，因为其言论违背了群体的信仰，导致群体产生困惑和不安。,
5,google_word_by_word,16,uw-174407-mcq,Luke 5:21,mcq,为什么文士认为人物己的话是亵渎？,Only Most High A can forgive sins.,1.0,True,0.0,20 他们 不能 亵渎。,,1.0,因为只有至高者甲能赦免罪,A,1.0,因为只有至高者甲能赦罪,A
5,google_word_by_word,17,uw-174408-open,Luke 5:24,open,人物己通过医治显示了什么权柄？,Authority to forgive sins.,1.0,True,1.0,到说， '你的 罪恶 是 原谅了，”,,0.0,得到向上和走,,1.0,主人甲通过医治让罪人得到向上并前往家，展示其权柄。,
5,google_word_by_word,18,uw-174408-mcq,Luke 5:24,mcq,人物己医治瘫痪的人显示了什么权柄？,Authority to forgive sins.,0.0,False,1.0,赦免罪,D,1.0,赦免罪的权柄,D,1.0,赦免罪的权柄,D
5,google_word_by_word,19,uw-174409-open,Luke 5:32,open,人物己说他来的目的是什么？,Call sinners to repentance.,0.0,False,0.0,为什么吃和喝,,0.0,为了吃和喝。,,0.0,主人甲来是为了悔改罪人。,
5,google_word_by_word,20,uw-174409-mcq,Luke 5:32,mcq,人物己说他的目的是什么？,Call sinners to repentance.,1.0,True,0.0,教导法利赛人,A,1.0,呼召罪人悔改,B,1.0,呼召罪人悔改,B
5,google_word_by_word,21,uw-174410-open,Luke 5:35,open,人物己的门徒什么时候禁食？,After Person F is taken away.,0.0,False,0.0,"他们说到他， “人物丙门徒经常快速地和祈祷，所以做这门徒的利士人,但你的去在吃和喝",,0.0,"他们说，""人物丙门徒经常快速地和祷告，所以做这门徒的群体。""",,0.0,主人甲的门徒在禁食期间。,
5,google_word_by_word,22,uw-174410-mcq,Luke 5:35,mcq,人物己说他的门徒什么时候禁食？,After Person F is taken away.,0.0,False,0.0,在安息日,C,0.0,当他们饿的时候,A,0.0,他们饿的时候,A
5,google_word_by_word,23,uw-174412-open,Luke 5:37,open,如果新酒装在旧皮袋里会怎样？,Wine will burst wineskins.,0.0,False,1.0,否则， 这 新的 葡萄酒 将要 爆裂 这 皮肤； 这 葡萄酒 将要 跑步 出去 和 这 酒袋 将要 是 毁了,,1.0,新酒将要爆裂皮肤，跑出物件。,,1.0,新酒放入旧皮袋会导致破裂和酒袋毁掉。,
