chapter,method,item_index,id,passage_reference,q_type,question,standard_answer,score_range,models_disagree,llama 1b_score,llama 1b_answer,llama 1b_choice,1.5b_score,1.5b_answer,1.5b_choice,1.7b_score,1.7b_answer,1.7b_choice
4,nllb-200-1.3B,36,uw-174398-mcq,文本甲 4:41,mcq,被赶出的鬼魔说了什么？,,1.0,True,0.0,人物己是先知。,C,1.0,__人物己__是__至高者甲__的儿子。,B,1.0,__人物己__是__至高者甲__的儿子。,B
4,nllb-200-1.3B,37,uw-174398-open,文本甲 4:41,open,人物己为何让鬼魔保持沉默？,Person F is the Son of Most High A.,1.0,True,1.0,他不让他们说话，因为他们知道他是基督。,,0.0,因为知道他是基督。,,1.0,灵魂知道他是基督，因此被责备而无法说话。,
4,nllb-200-1.3B,38,uw-174398-mcq,文本甲 4:41,mcq,被赶出的鬼魔说了什么？,,1.0,True,0.0,人物己是先知。,C,1.0,__人物己__是__至高者甲__的儿子。,B,1.0,__人物己__是__至高者甲__的儿子。,B
4,nllb-200-1.3B,39,uw-174399-open,文本甲 4:43,open,人物己为什么被差遣？,To preach the gospel.,1.0,True,0.0,至高者甲的儿子,,0.5,他就是在犹太的地点03里传道。,,1.0,人物己被差遣是为了传福音到别的城里。,
4,nllb-200-1.3B,40,uw-174399-mcq,文本甲 4:43,mcq,人物己为什么被差遣？,,1.0,True,0.0,行神迹。,A,1.0,传讲福音。,D,1.0,传讲福音。,D
4,nllb-200-1.3B,41,uw-174396-open,文本甲 4:36,open,人物己驱魔后人们有何反应？,They were astonished.,1.0,True,0.0,他被人请治。,,1.0,"人们都惊，彼此说:""这话是什么话呢?他凭着权柄和能力吩咐污秽的灵甲，他们就出来了!""",,1.0,"人们都惊，彼此说：""这话是什么话呢？他凭着权柄和能力吩咐污秽的__灵甲__，他们就出来了！""",
4,nllb-200-1.3B,42,uw-174396-mcq,文本甲 4:36,mcq,人物己驱魔后人们有何反应？,,0.0,False,1.0,他们感到惊讶。,D,1.0,他们感到惊讶。,D,1.0,他们感到惊讶。,D
4,nllb-200-1.3B,43,uw-174398-open,文本甲 4:41,open,恶魔被驱逐时说什么？,Person F is the Son of Most High A.,0.0,False,0.0,01阻止,,0.0,你是基督。,,0.0,人物己责备了烧,
4,nllb-200-1.3B,44,uw-174398-mcq,文本甲 4:41,mcq,恶魔被驱逐时说什么？,,1.0,True,0.0,人物己是一位王。,D,1.0,__人物己__是__至高者甲__的儿子。,B,0.0,__人物己__是一位先知。,C
4,nllb-200-distilled-600M,1,uw-174377-open,Luke 4:1,open,谁带领人物己进入旷野？,The Spirit A.,1.0,True,0.0,约但河,,0.5,人物己充满灵甲的人类。,,1.0,灵甲,
4,nllb-200-distilled-600M,2,uw-174377-mcq,Luke 4:1,mcq,谁带领人物己进入旷野？,,1.0,True,0.0,一位天使,B,1.0,灵甲,A,1.0,灵甲,A
4,nllb-200-distilled-600M,3,uw-174378-open,Luke 4:2,open,魔鬼试探人物己多久？,40 days.,0.0,False,1.0,四十天,,1.0,40天,,1.0,人物01试探人物己四十天。,
4,nllb-200-distilled-600M,4,uw-174378-mcq,Luke 4:2,mcq,魔鬼试探人物己多久？,,0.0,False,1.0,40天,B,1.0,40天,B,1.0,40天,B
4,nllb-200-distilled-600M,5,uw-174379-open,Luke 4:3,open,魔鬼挑战人物己做什么？,Turn stones into bread.,1.0,True,1.0,"如果你是至高者甲的儿子,请吩咐这块石头变成面包.",,0.0,人物01试探人物己四十天，让他不吃东西。,,1.0,人物01让石头变成面包,
4,nllb-200-distilled-600M,6,uw-174379-mcq,Luke 4:3,mcq,魔鬼挑战人物己把石头变成什么？,,0.0,False,1.0,面包,B,1.0,面包,B,1.0,面包,B
4,nllb-200-distilled-600M,7,uw-174380-open,Luke 4:4,open,人物己对魔鬼的回答是什么？,Man shall not live on bread alone.,0.0,False,0.0,"在那里,他被魔鬼试探了四十天。最后,他饿了.",,0.0,"如果你是至高者甲的儿子,请吩咐这块石头变成面包.",,0.0,人物01提出将石头变为面包的条件。,
4,nllb-200-distilled-600M,8,uw-174380-mcq,Luke 4:4,mcq,人物己说人不能单靠什么活着？,,1.0,True,0.0,没有。,,1.0,面包,B,1.0,面包,B
4,nllb-200-distilled-600M,9,uw-174381-open,Luke 4:5,open,魔鬼从高处给人物己展示了什么？,All kingdoms of the world.,0.0,False,1.0,世界所有的国,,1.0,世界所有的国,,1.0,人物01展示了世界所有的国,
4,nllb-200-distilled-600M,10,uw-174381-mcq,Luke 4:5,mcq,魔鬼从高处给人物己展示了什么？,,1.0,True,0.0,世界所有的国度,,1.0,世上的所有国度,B,1.0,世上的所有国度,B
4,nllb-200-distilled-600M,11,uw-174382-open,Luke 4:7,open,魔鬼希望人物己做什么？,Bow down before him.,0.5,True,0.0,"5 魔鬼带他上一个高处,一瞬间就给他看了世界所有的国.",,0.5,崇拜他，一切都是他的.,,0.0,人物01希望人物己获得权柄和荣耀,
4,nllb-200-distilled-600M,12,uw-174382-mcq,Luke 4:7,mcq,魔鬼希望人物己做什么？,,0.0,False,0.0,崇拜我,,0.0,从场所甲跳下,A,0.0,从场所甲跳下,A
4,nllb-200-distilled-600M,13,uw-174384-open,Luke 4:9,open,魔鬼告诉人物己在场所甲做什么？,Jump down from there.,1.0,True,1.0,"7 人物己回答说: 魔鬼带人物己到城市甲,把他放在场所甲顶上,说: 如果你是至高者甲的儿子,就从这里下来。",,0.0,把他放在场所甲顶上,,0.0,人物01将人物己放在场所甲顶上,
4,nllb-200-distilled-600M,14,uw-174384-mcq,Luke 4:9,mcq,魔鬼告诉人物己在场所甲做什么？,,0.0,False,1.0,从那里跳下,C,1.0,从那里跳下,C,1.0,从那里跳下,C
4,nllb-200-distilled-600M,15,uw-174387-open,Luke 4:17,open,人物己在会堂里读哪卷书？,Prophet Isaiah.,0.5,True,1.0,先知以赛亚的书卷。,,0.5,先知人物02的书卷。,,1.0,人物己在地点03里读的是先知人物02的书卷。,
4,nllb-200-distilled-600M,16,uw-174387-mcq,Luke 4:17,mcq,人物己在会堂里读哪卷书？,,1.0,True,0.0,17 给他拿了先知以赛亚的书卷.,,0.0,创世记,D,1.0,以赛亚先知书,A
4,nllb-200-distilled-600M,17,uw-174388-open,Luke 4:21,open,人物己说那天实现了什么？,Scripture from Isaiah.,1.0,True,1.0,"今天,你们听到的这经文已经成就了。",,1.0,"他开始对他们说:今天,你们听到的这经文已经成就了。",,0.0,人物己说的比喻被实现。,
4,nllb-200-distilled-600M,18,uw-174388-mcq,Luke 4:21,mcq,人物己说那天实现了什么？,,1.0,True,0.0,"今天,你们听到的这经文已经成就了。",,1.0,以赛亚的话语,D,0.0,先知甲的预言,A
4,nllb-200-distilled-600M,19,uw-174389-open,Luke 4:24,open,先知在本国受到什么样的接待？,No prophet is accepted.,1.0,True,0.0,在西顿地撒勒巴的寡妇那里。,,1.0,没有先知在自己的家里受欢迎。,,1.0,先知在自己的家里不受欢迎。,
4,nllb-200-distilled-600M,20,uw-174389-mcq,Luke 4:24,mcq,先知在本国受到什么样的接待？,,1.0,True,0.0,他受到赞扬,C,0.0,他被欢迎,B,1.0,没有先知被接受,A
4,nllb-200-distilled-600M,21,uw-174392-open,Luke 4:28,open,人们如何回应人物己的榜样？,Filled with rage.,1.0,True,1.0,犹太教堂里的众人发怒。,,0.0,他们起来，把人物己赶出城外。,,1.0,人们发怒并赶出人物己，但之后他走了。,
4,nllb-200-distilled-600M,22,uw-174392-mcq,Luke 4:28,mcq,人们如何回应人物己的榜样？,,1.0,True,0.0,感恩地,A,1.0,充满愤怒地,C,1.0,充满愤怒地,C
4,nllb-200-distilled-600M,23,uw-174393-open,Luke 4:29,open,人们如何试图杀死人物己？,Throw him off the cliff.,1.0,True,0.0,犹太教堂里的众人发怒。,,1.0,把人物己从物件01上扔下山顶。,,1.0,人们把人物己赶出城外并扔下。,
4,nllb-200-distilled-600M,24,uw-174393-mcq,Luke 4:29,mcq,人们如何试图杀死人物己？,,1.0,True,0.0,把他从悬崖上扔下。,,1.0,把他扔下物件01,D,1.0,把他扔下物件01,D
4,nllb-200-distilled-600M,25,uw-174394-open,Luke 4:30,open,人物己如何避免被杀？,Walks through their midst.,1.0,True,0.0,"28 犹太教堂里的众人听见这话,就发怒了.",,1.0,他走在人群中间，然后下城。,,0.0,人物己赶出了那不洁净的灵，从而避免被杀。,
4,nllb-200-distilled-600M,26,uw-174394-mcq,Luke 4:30,mcq,人物己如何避免被人群杀害？,,1.0,True,0.0,他飞走了。,B,1.0,他穿过他们的中间走过。,A,1.0,他穿过他们的中间走过。,A
4,nllb-200-distilled-600M,27,uw-174395-open,Luke 4:34,open,鬼魔知道关于人物己什么？,Person F is the Holy One.,1.0,True,0.0,"32 人们就惊于他的教导,因为他的话有权柄.",,1.0,他知道他是至高者甲的圣人。,,1.0,鬼知道人物己是至高者甲的圣人。,
4,nllb-200-distilled-600M,28,uw-174395-mcq,Luke 4:34,mcq,鬼魔知道关于人物己什么？,,1.0,True,1.0,人物己是圣者。,D,0.0,人物己是王。,C,1.0,人物己是圣者。,D
4,nllb-200-distilled-600M,29,uw-174396-open,Luke 4:36,open,人物己赶鬼之后人们有什么反应？,They were astonished.,0.0,False,1.0,"鬼把他扔在众人面前,没有伤害他就出来了。",,1.0,众人惊，彼此说:这何等的话呢?他凭权柄和权柄吩咐不洁净的灵出来了。,,1.0,人们震惊并称赞他凭权柄赶鬼。,
4,nllb-200-distilled-600M,30,uw-174396-mcq,Luke 4:36,mcq,人物己赶鬼之后人们有什么反应？,,0.0,False,1.0,他们感到惊奇。,D,1.0,他们感到惊奇。,D,1.0,他们感到惊奇。,D
4,nllb-200-distilled-600M,31,uw-174396-open,Luke 4:36,open,人物己赶鬼之后人们做了什么？,They were astonished.,0.0,False,0.0,他离开犹太会堂,,0.0,人物己治愈了许多人。,,0.0,人们治愈了很多人。,
4,nllb-200-distilled-600M,32,uw-174396-mcq,Luke 4:36,mcq,人物己赶鬼之后人们有什么反应？,,0.0,False,1.0,他们感到惊奇,D,1.0,他们感到惊奇。,D,1.0,他们感到惊奇。,D
4,nllb-200-distilled-600M,33,uw-174397-open,Luke 4:40,open,人物己为病人做什么？,Lays hands and heals.,0.5,True,0.0,西门给病人治愈。,,0.0,治愈他们。,,0.5,治愈病人,
4,nllb-200-distilled-600M,34,uw-174397-mcq,Luke 4:40,mcq,人物己为病人做什么？,,0.0,False,1.0,按手医治他们。,D,1.0,他按手医治他们。,D,1.0,他按手医治他们。,D
4,nllb-200-distilled-600M,35,uw-174398-open,Luke 4:41,open,被赶出的鬼魔说了什么？,Person F is the Son of Most High A.,0.0,False,1.0,鬼都出来喊着说:你是至高者甲的儿子.,,1.0,他们知道他是基督。,,1.0,鬼魔喊着说：“你是至高者甲的儿子。”,
4,nllb-200-distilled-600M,36,uw-174398-mcq,Luke 4:41,mcq,被赶出的鬼魔说了什么？,,1.0,True,0.0,你是至高者甲的儿子.,,1.0,人物己是至高者甲的儿子。,B,1.0,人物己是至高者甲的儿子。,B
4,nllb-200-distilled-600M,37,uw-174398-open,Luke 4:41,open,人物己为何让鬼魔保持沉默？,Person F is the Son of Most High A.,0.5,True,0.0,鬼都出来喊着说:你是至高者甲的儿子.,,0.5,因为他知道他是基督。,,0.0,人物己让鬼魔保持沉默是因为他知道他们是基督。,
4,nllb-200-distilled-600M,38,uw-174398-mcq,Luke 4:41,mcq,被赶出的鬼魔说了什么？,,1.0,True,0.0,你是至高者甲的儿子.,,1.0,人物己是至高者甲的儿子。,B,1.0,人物己是至高者甲的儿子。,B
4,nllb-200-distilled-600M,39,uw-174399-open,Luke 4:43,open,人物己为什么被差遣？,To preach the gospel.,0.0,False,1.0,他被差遣传福音。,,1.0,因为他是奉命去传福音。,,1.0,人物己被差遣是因为他奉命去传福音。,
4,nllb-200-distilled-600M,40,uw-174399-mcq,Luke 4:43,mcq,人物己为什么被差遣？,,1.0,True,0.0,传福音,,1.0,传讲福音。,D,1.0,传讲福音。,D
4,nllb-200-distilled-600M,41,uw-174396-open,Luke 4:36,open,人物己驱魔后人们有何反应？,They were astonished.,1.0,True,0.0,他被欢迎。,,1.0,众人惊，彼此说:这何等的话呢?他凭权柄和权柄吩咐不洁净的灵出来了。,,0.5,人们震惊并称赞他行使权柄,
4,nllb-200-distilled-600M,42,uw-174396-mcq,Luke 4:36,mcq,人物己驱魔后人们有何反应？,,0.0,False,1.0,他们感到惊讶,D,1.0,他们感到惊讶。,D,1.0,他们感到惊讶。,D
4,nllb-200-distilled-600M,43,uw-174398-open,Luke 4:41,open,恶魔被驱逐时说什么？,Person F is the Son of Most High A.,1.0,True,0.0,devil 被驱逐時說什麼？,,1.0,你是至高者甲的儿子。,,1.0,鬼们喊着说：“你是至高者甲的儿子。”,
4,nllb-200-distilled-600M,44,uw-174398-mcq,Luke 4:41,mcq,恶魔被驱逐时说什么？,,1.0,True,0.0,你是至高者甲的儿子.,,1.0,人物己是至高者甲的儿子。,B,0.0,人物己是一位先知。,C
5,google_word_by_word,1,uw-174400-open,Luke 5:4,open,人物己 吩咐西门做什么？,Take boat to deep water.,1.0,True,0.0,他教导了他们从深水中放出小鱼。,,1.0,放 出去 进入 深的 水， 和 让 向下 这 物件03 为了 一个 抓住。,,1.0,人物01被命令放出进入深的水，让物件03抓住。,
5,google_word_by_word,2,uw-174400-mcq,Luke 5:4,mcq,人物己 吩咐西门将船划到哪里？,,1.0,True,0.0,到岸边,C,1.0,到深水处,A,1.0,到深水区,A
5,google_word_by_word,3,uw-174401-open,Luke 5:5,open,尽管一无所获，彼得做了什么？,He let down the nets.,0.0,False,0.0,他教导船员从船上放出一个小的支撑。,,0.0,他坐向下和教过的这些人从物件02。,,0.0,人物02使用物件02帮助合作伙伴到来。,
5,google_word_by_word,4,uw-174401-mcq,Luke 5:5,mcq,彼得尽管一无所获，却放下了什么？,,1.0,True,0.0,放出去 进入深的 水,,1.0,网,C,0.0,绳索,A
5,google_word_by_word,5,uw-174402-open,Luke 5:6,open,他们放下网之后发生了什么？,Nets began to break.,0.0,False,0.0,他放出去了进深的水和向下网。,,0.0,他们捕获了一个大的数字鱼。,,0.0,他们进入深水并让物体03抓住东西。,
5,google_word_by_word,6,uw-174402-mcq,Luke 5:6,mcq,放下网时，网开始发生什么？,,1.0,True,0.0,没有,B,1.0,开始破损,D,1.0,开始破损,D
5,google_word_by_word,7,uw-174403-open,Luke 5:8,open,西门希望人物己做什么？,Go away from him.,1.0,True,0.0,他们帮助他和他的同伴。,,1.0,离开他，成为有罪的男人。,,1.0,人物01想让主人甲离开。,
5,google_word_by_word,8,uw-174403-mcq,Luke 5:8,mcq,大量捕鱼后，西门叫人物己做什么？,,1.0,True,0.0,教导他更多,A,1.0,离开他,B,1.0,离开他,B
5,google_word_by_word,9,uw-174403-open,Luke 5:8,open,西门为什么要人物己离开？,Go away from him.,0.5,True,0.5,西门因为他是有罪的男人。,,0.0,因为他是有罪的男人。,,0.5,人物02指责主人甲有罪，因此人物01想让主人甲离开。,
5,google_word_by_word,10,uw-174403-mcq,Luke 5:8,mcq,大量捕鱼后，西门叫人物己做什么？,,1.0,True,0.0,教导他更多,A,1.0,离开他,B,1.0,离开他,B
5,google_word_by_word,11,uw-174404-open,Luke 5:10,open,人物己说西门将来的工作是什么？,Catching men.,0.0,False,0.0,去离开从我，主人甲; 我是有罪的男人！,,0.0,去离开从我，主人甲。,,0.0,主人甲让人物01离开,
5,google_word_by_word,12,uw-174404-mcq,Luke 5:10,mcq,人物己说西门将来会做什么？,,0.0,False,0.0,去离开从我，主人甲; 我是有罪的男人！,,0.0,捕更多的鱼,A,0.0,捕更多鱼,A
5,google_word_by_word,13,uw-174406-open,Luke 5:20,open,人物己对瘫痪的人说了什么？,His sins are forgiven.,0.0,False,1.0,在这个场景中，人物己对瘫痪的人说了“朋友， your 罪恶 是 原谅了。”,,1.0,朋友，你的罪恶是原谅了。,,1.0,主人甲对瘫子说：“朋友，你的罪恶是原谅了。”,
5,google_word_by_word,14,uw-174406-mcq,Luke 5:20,mcq,人物己对瘫痪的人说了什么？,,1.0,True,0.0,他得了医治,C,1.0,他的罪被赦免了,B,1.0,他的罪被赦免了,B
5,google_word_by_word,15,uw-174407-open,Luke 5:21,open,文士为什么认为人物己的话是亵渎？,Only Most High A can forgive sins.,1.0,True,0.0,在他们的信仰中，他说，朋友，你的罪恶是原谅了。,,1.0,因为他说“你的罪恶是原谅了。”,,0.0,文士认为主人甲的话是亵渎，因为其言论违背了群体的信仰，导致群体产生困惑和不安。,
5,google_word_by_word,16,uw-174407-mcq,Luke 5:21,mcq,为什么文士认为人物己的话是亵渎？,,1.0,True,0.0,20 他们 不能 亵渎。,,1.0,因为只有至高者甲能赦免罪,A,1.0,因为只有至高者甲能赦罪,A
5,google_word_by_word,17,uw-174408-open,Luke 5:24,open,人物己通过医治显示了什么权柄？,Authority to forgive sins.,1.0,True,1.0,到说， '你的 罪恶 是 原谅了，”,,0.0,得到向上和走,,0.5,主人甲通过医治让罪人得到向上并前往家，展示其权柄。,
5,google_word_by_word,18,uw-174408-mcq,Luke 5:24,mcq,人物己医治瘫痪的人显示了什么权柄？,,0.0,False,1.0,赦免罪,D,1.0,赦免罪的权柄,D,1.0,赦免罪的权柄,D
5,google_word_by_word,19,uw-174409-open,Luke 5:32,open,人物己说他来的目的是什么？,Call sinners to repentance.,1.0,True,0.0,为什么吃和喝,,0.0,为了吃和喝。,,1.0,主人甲来是为了悔改罪人。,
5,google_word_by_word,20,uw-174409-mcq,Luke 5:32,mcq,人物己说他的目的是什么？,,1.0,True,0.0,教导法利赛人,A,1.0,呼召罪人悔改,B,1.0,呼召罪人悔改,B
5,google_word_by_word,21,uw-174410-open,Luke 5:35,open,人物己的门徒什么时候禁食？,After Person F is taken away.,0.0,False,0.0,"他们说到他， “人物丙门徒经常快速地和祈祷，所以做这门徒的利士人,但你的去在吃和喝",,0.0,"他们说，""人物丙门徒经常快速地和祷告，所以做这门徒的群体。""",,0.0,主人甲的门徒在禁食期间。,
5,google_word_by_word,22,uw-174410-mcq,Luke 5:35,mcq,人物己说他的门徒什么时候禁食？,,0.0,False,0.0,在安息日,C,0.0,当他们饿的时候,A,0.0,他们饿的时候,A
5,google_word_by_word,23,uw-174412-open,Luke 5:37,open,如果新酒装在旧皮袋里会怎样？,Wine will burst wineskins.,0.0,False,1.0,否则， 这 新的 葡萄酒 将要 爆裂 这 皮肤； 这 葡萄酒 将要 跑步 出去 和 这 酒袋 将要 是 毁了,,1.0,新酒将要爆裂皮肤，跑出物件。,,1.0,新酒放入旧皮袋会导致破裂和酒袋毁掉。,
5,google_word_by_word,24,uw-174412-mcq,Luke 5:37,mcq,如果新酒装入旧皮袋会发生什么？,,1.0,True,0.0,不,,1.0,酒会使皮袋破裂,C,1.0,酒会使皮袋破裂,C
5,google_word_by_word,25,uw-174403-open,Luke 5:8,open,西门想让人物己做什么？,Go away from him.,1.0,True,0.0,他们要帮助他。,,1.0,离开他，为主人甲。,,1.0,人物01想让主人甲离开。,
5,google_word_by_word,26,uw-174403-mcq,Luke 5:8,mcq,大量捕鱼后西门请求人物己做什么？,,1.0,True,0.0,去离开从我，主人甲; 我是有罪的男人！,,1.0,离开他,B,1.0,离开他,B
5,helsinki,1,uw-174400-open,文本甲 5:4,open,人物己吩咐西门做什么？,Take boat to deep water.,0.0,False,0.0,2 他要求他从岸边撒点水。,,0.0,人物01被吩咐从船上撒点水并钓鱼。,,0.0,主人甲吩咐人物01从岸边撒点水。,
5,helsinki,2,uw-174400-mcq,文本甲 5:4,mcq,人物己吩咐西门将船划到哪里？,,1.0,True,0.0,到岸边,C,1.0,到深水处,A,1.0,到深水处,A
5,helsinki,3,uw-174401-open,文本甲 5:5,open,尽管一无所获，彼得做了什么？,He let down the nets.,0.0,False,0.0,他要求西蒙从岸边撒点水。,,0.0,人物02在另一艘船上指示他们的伙伴们帮忙。,,0.0,人物02教人用鱼网钓鱼并成功捕获大量鱼。,
5,helsinki,4,uw-174401-mcq,文本甲 5:5,mcq,彼得尽管一无所获，却放下了什么？,,1.0,True,0.0,他放下锚,D,1.0,网,C,1.0,网,C
5,helsinki,5,uw-174402-open,文本甲 5:6,open,他们放下网之后发生了什么？,Nets began to break.,0.0,False,1.0,"他们放下网后,鱼网开始破裂。",,1.0,他们捕获了大量鱼，鱼网开始破裂。,,1.0,鱼网开始破裂,
5,helsinki,6,uw-174402-mcq,文本甲 5:6,mcq,放下网时，网开始发生什么？,,1.0,True,1.0,开始破损,D,0.0,没有抓到鱼,B,1.0,开始破损,D
5,helsinki,7,uw-174403-open,文本甲 5:8,open,西门希望人物己做什么？,Go away from him.,1.0,True,0.0,他们帮助他捕获鱼,,0.5,离他远点，他确是犯罪的人。,,1.0,人物01希望主人甲远离自己,
5,helsinki,8,uw-174403-mcq,文本甲 5:8,mcq,大量捕鱼后，西门叫人物己做什么？,,1.0,True,0.0,教导他更多,A,1.0,离开他,B,1.0,离开他,B
5,helsinki,9,uw-174403-open,文本甲 5:8,open,西门为什么要人物己离开？,Go away from him.,0.0,False,0.0,他们被捕。,,0.0,求你离我远点，我确是犯罪的人。,,0.0,人物02因犯罪而请求主人甲离开,
5,helsinki,10,uw-174403-mcq,文本甲 5:8,mcq,大量捕鱼后，西门叫人物己做什么？,,1.0,True,0.0,教导他更多,A,1.0,离开他,B,1.0,离开他,B
5,helsinki,11,uw-174404-open,文本甲 5:10,open,人物己说西门将来的工作是什么？,Catching men.,1.0,True,0.0,"8 我是罪犯。求你离我远点,我确是犯罪的人。",,1.0,从现在开始，你将为众人捕鱼。,,1.0,主人甲说人物01将来的工作是为众人捕鱼。,
5,helsinki,12,uw-174404-mcq,文本甲 5:10,mcq,人物己说西门将来会做什么？,,0.0,False,0.0,"不要害怕,从现在开始,你将为众人捕鱼。",,0.0,造船,B,0.0,捕更多的鱼,A
5,helsinki,13,uw-174406-open,文本甲 5:20,open,人物己对瘫痪的人说了什么？,His sins are forgiven.,0.0,False,1.0,朋友啊！你们的罪过已蒙赦宥了。,,1.0,人物己看见他们的信仰的时候，他说：朋友啊!你们的罪过已蒙赦宥了。,,1.0,统治者甲说：“朋友啊！你们的罪过已蒙赦宥了。”,
5,helsinki,14,uw-174406-mcq,文本甲 5:20,mcq,人物己对瘫痪的人说了什么？,,1.0,True,0.0,他说:朋友啊!你们的罪过已蒙赦宥了。,,1.0,他的罪被赦免了,B,1.0,他的罪被赦免了,B
5,helsinki,15,uw-174407-open,文本甲 5:21,open,文士为什么认为人物己的话是亵渎？,Only Most High A can forgive sins.,0.0,False,1.0,他们认为人物己的话是亵渎。,,1.0,因为他们猜想，除真主外，谁能饶恕罪过。,,1.0,文士认为主人甲的话是亵渎，因为他们的信仰认为只有真主能饶恕罪过，而主人甲的话显得不够真诚。,
5,helsinki,16,uw-174407-mcq,文本甲 5:21,mcq,为什么文士认为人物己的话是亵渎？,,1.0,True,0.0,你们的罪行已蒙赦宥了。,,1.0,因为只有至高者甲能赦免罪,A,1.0,因为只有至高者甲能赦免罪,A
5,helsinki,17,uw-174408-open,文本甲 5:24,open,人物己通过医治显示了什么权柄？,Authority to forgive sins.,0.0,False,1.0,他有权赦宥罪过。,,1.0,有权赦宥罪过,,1.0,尔撒有权赦宥罪过,
5,helsinki,18,uw-174408-mcq,文本甲 5:24,mcq,人物己医治瘫痪的人显示了什么权柄？,,1.0,True,0.0,今天我们确已看见许多奇事。,,1.0,赦免罪的权柄,D,1.0,赦免罪的权柄,D
5,helsinki,19,uw-174409-open,文本甲 5:32,open,人物己说他来的目的是什么？,Call sinners to repentance.,1.0,True,0.0,健康的人需要的不是医生，而是病人。,,1.0,来忏悔的。,,0.0,主人甲来忏悔的。,
5,helsinki,20,uw-174409-mcq,文本甲 5:32,mcq,人物己说他的目的是什么？,,1.0,True,0.0,他们的信徒们却继续吃喝。,,1.0,呼召罪人悔改,B,1.0,呼召罪人悔改,B
5,helsinki,21,uw-174410-open,文本甲 5:35,open,人物己的门徒什么时候禁食？,After Person F is taken away.,0.5,True,0.0,"人物己说:在他与新郎同在的时候,你能使新郎的朋友快一点吗",,0.0,他们常常请求，统治者甲的信徒们也常常请求。,,0.5,当称号01被取走的时候,
5,helsinki,22,uw-174410-mcq,文本甲 5:35,mcq,人物己说他的门徒什么时候禁食？,,1.0,True,0.0,在安息日,C,0.0,在宴席之前,B,1.0,在主人甲被带走之后,D
5,helsinki,23,uw-174412-open,文本甲 5:37,open,如果新酒装在旧皮袋里会怎样？,Wine will burst wineskins.,0.5,True,1.0,"没有人把新酒倒进旧葡萄酒里,否则,新酒将粉碎皮肤;葡萄酒将耗尽,葡萄酒将被毁",,1.0,新酒将粉碎皮肤。,,0.5,新酒将粉碎，旧葡萄酒被毁。,
5,helsinki,24,uw-174412-mcq,文本甲 5:37,mcq,如果新酒装入旧皮袋会发生什么？,,1.0,True,0.0,不,,1.0,酒会使皮袋破裂,C,1.0,酒会使皮袋破裂,C
5,helsinki,25,uw-174403-open,文本甲 5:8,open,西门想让人物己做什么？,Go away from him.,1.0,True,0.0,他们要他帮助他们捕获鱼。,,1.0,离他远点，我确是犯罪的人。,,1.0,人物01想让主人甲离他远点,
5,helsinki,26,uw-174403-mcq,文本甲 5:8,mcq,大量捕鱼后西门请求人物己做什么？,,0.0,False,1.0,他们离开他,B,1.0,离开他,B,1.0,离开他,B
5,llm_prompt_high,1,uw-174400-open,文本甲 5:4,open,主人甲吩咐人物01做什么？,Take boat to deep water.,0.5,True,1.0,人物01把船划到水深处。,,0.5,把物件划到水深处，下网捕鱼。,,1.0,主人甲令人物01将物件02划至水深处并下网捕鱼。,
5,llm_prompt_high,2,uw-174400-mcq,文本甲 5:4,mcq,主人甲吩咐人物01将船划到哪里？,,1.0,True,0.0,到岸边,C,1.0,到深水处,A,1.0,到深水处,A
5,llm_prompt_high,3,uw-174401-open,文本甲 5:5,open,尽管一无所获，人物02做了什么？,He let down the nets.,1.0,True,0.0,人物01说：“把船划到水深处，下网捕鱼。”,,1.0,人物02下网捕鱼。,,1.0,人物02下网了。,
5,llm_prompt_high,4,uw-174401-mcq,文本甲 5:5,mcq,人物02尽管一无所获，却放下了什么？,,0.0,False,1.0,网,C,1.0,网,C,1.0,网,C
5,llm_prompt_high,5,uw-174402-open,文本甲 5:6,open,他们放下网之后发生了什么？,Nets began to break.,1.0,True,0.5,他们放下网后差点沉没。,,0.0,他们下网捕鱼。,,1.0,他们网里捉到许多鱼，网快破了。,
5,llm_prompt_high,6,uw-174402-mcq,文本甲 5:6,mcq,放下网时，网开始发生什么？,,1.0,True,0.0,缠绕在一起,A,1.0,开始破损,D,1.0,开始破损,D
5,llm_prompt_high,7,uw-174403-open,文本甲 5:8,open,人物01希望主人甲做什么？,Go away from him.,0.0,False,1.0,离开我，我是个罪人！,,1.0,离开他。,,1.0,人物01希望主人甲离开他。,
5,llm_prompt_high,8,uw-174403-mcq,文本甲 5:8,mcq,大量捕鱼后，人物01叫主人甲做什么？,,0.0,False,1.0,离开他,B,1.0,离开他,B,1.0,离开他,B
5,llm_prompt_high,9,uw-174403-open,文本甲 5:8,open,人物01为什么要主人甲离开？,Go away from him.,0.5,True,0.0,主人甲离开。,,0.5,因为彼得看到这一幕就跪在己膝前说：“主人甲，离开我，我是个罪人！”,,0.5,人物01认为自己是个罪人，因此请求主人甲离开。,
5,llm_prompt_high,10,uw-174403-mcq,文本甲 5:8,mcq,大量捕鱼后，人物01叫主人甲做什么？,,0.0,False,1.0,离开他,B,1.0,离开他,B,1.0,离开他,B
5,llm_prompt_high,11,uw-174404-open,文本甲 5:10,open,主人甲说人物01将来的工作是什么？,Catching men.,1.0,True,0.0,离开我，我是个罪人！,,1.0,得人,,1.0,主人甲说人物01将来的工作是“得人”,
